record_id,standard_code,record_type,title,machine_extraction_status,excerpt_count,reference_labels,extracted_text,issues,reviewer_decision,reviewer_notes
L4|8.1.4.1|L4-CES1-02|207,JR/T 0072—2020,measurement-unit,L4-CES1-02 测评单元,Extracted,1,L4-CES1-02,"测评单元（L4-CES1-02）
该测评单元包括以下要求：
a)   测评指标： 应具有登录失败处理功能，应配置并启用结束会话、 限制登录间隔、 限制非法登录次数和当登录连接超时自动退出等相关措施 。（F4）
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端
管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查是否配置并启用了登录失败处理功能。
2)   应核查是否配置并启用了限制非法登录功能，非法登录达到一定次数后采取特定动作，如账户锁定、 限制登录间隔等。
3)   应核查是否配置并启用了登录连接超时及自动退出功能。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.1|L4-CES1-04|208,JR/T 0072—2020,measurement-unit,L4-CES1-04 测评单元,Extracted,1,L4-CES1-04,"测评单元（L4-CES1-04）
该测评单元包括以下要求：
a)   测评指标： 当进行远程管理时，应对终端进行身份标识和鉴别，采用密码技术防止鉴别信息在网络传输过程中被窃听 。（F4）
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、 感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施：
1)   应核查是否对终端进行身份标识和鉴别。
2)   应核查是否采用密码技术等安全方式对系统进行远程管理， 防止鉴别信息在网络传输过程中被窃听。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.1|L4-CES1-05|208,JR/T 0072—2020,measurement-unit,L4-CES1-05 测评单元,Extracted,1,L4-CES1-05,"测评单元（L4-CES1-05）
该测评单元包括以下要求：
a)   测评指标： 应采用口令、 密码技术、 生物技术等两种或两种以上组合的鉴别技术对用户进行身份鉴别，且其中一种鉴别技术至少应使用密码技术来实现。
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、 感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查是否采用动态口令、 数字证书、 生物技术和设备指纹等两种或两种以上组合的鉴别技术对用户身份进行鉴别。
2)   应核查其中一种鉴别技术是否使用密码技术来实现。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.2|L4-CES1-07|209,JR/T 0072—2020,measurement-unit,L4-CES1-07 测评单元,Extracted,1,L4-CES1-07,"测评单元（L4-CES1-07）
该测评单元包括以下要求：
a)   测评指标： 应重命名或删除默认账户，修改默认账户和预设账户的默认口令 。（F4）
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查是否已经重命名默认账户或默认账户已被删除。
2)   应核查是否已修改默认账户和预设账户的默认口令。
d)   单元判定：如果 1）或 2）为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.2|L4-CES1-08|209,JR/T 0072—2020,measurement-unit,L4-CES1-08 测评单元,Extracted,1,L4-CES1-08,"测评单元（L4-CES1-08）
该测评单元包括以下要求：
a)   测评指标： 应用系统应强制首次登录的用户修改默认账户或预设账户的默认口令 。（F4）
b)   测评对象： 业务应用系统。
c)   测评实施包括以下内容：
1)   应核查应用系统是否对首次登录的用户强制修改默认账户或预设账户的默认口令。
2)   应核查是否已修改默认账户或预设账户的默认口令。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.2|L4-CES1-09|209,JR/T 0072—2020,measurement-unit,L4-CES1-09 测评单元,Extracted,1,L4-CES1-09,"测评单元（L4-CES1-09）
该测评单元包括以下要求：
a)   测评指标： 宜通过技术手段定期检测是否存在多余的、 过期的账户 。（F4）
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施： 应核查是否通过技术手段定期检测多余的、 过期的账户。
d)   单元判定： 如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.4.2|L4-CES1-10|210,JR/T 0072—2020,measurement-unit,L4-CES1-10 测评单元,Extracted,1,L4-CES1-10,"测评单元（L4-CES1-10）
该测评单元包括以下要求：
a)   测评指标： 应及时删除或停用多余的、过期的账户，避免共享账户的存在。
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、 感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查是否不存在多余或过期账户，管理员用户与账户之间是否一一对应。
2)   应测试验证多余的、过期的账户是否被删除或停用。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.2|L4-CES1-11|210,JR/T 0072—2020,measurement-unit,L4-CES1-11 测评单元,Extracted,1,L4-CES1-11,"测评单元（L4-CES1-11）
该测评单元包括以下要求：
a)   测评指标： 应授予管理用户所需的最小权限，实现管理用户的权限分离。
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查是否进行角色划分。
2)   应核查管理用户的权限是否已进行分离。
3)   应核查管理用户权限是否为其工作任务所需的最小权限。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.2|L4-CES1-12|210,JR/T 0072—2020,measurement-unit,L4-CES1-12 测评单元,Extracted,1,L4-CES1-12,"测评单元（L4-CES1-12）
该测评单元包括以下要求：
a)   测评指标： 应严格限制默认账户或预设账户的权限，如默认账户或预设账户的权限应为空权限或某单一功能专用权限等 。（F4）
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施： 应核查是否严格限制默认账户或预设账户的权限，如将默认账户或预设账户的权限设置为空权限或某单一功能专用权限等。
d)   单元判定： 如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.4.3|L4-CES1-16|211,JR/T 0072—2020,measurement-unit,L4-CES1-16 测评单元,Extracted,1,L4-CES1-16,"测评单元（L4-CES1-16）
该测评单元包括以下要求：
a)   测评指标： 应启用安全审计功能，审计覆盖到每个用户，对重要的用户行为和重要安全事件进行审计。
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查是否开启了安全审计功能。
2)   应核查安全审计范围是否覆盖到每个用户。
3)   应核查是否对重要的用户行为和重要安全事件进行审计。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.4.3|L4-CES1-17|211,JR/T 0072—2020,measurement-unit,L4-CES1-17 测评单元,Extracted,1,L4-CES1-17,"测评单元（L4-CES1-17）
该测评单元包括以下要求：
a)   测评指标： 审计记录应包括事件的日期和时间、事件类型、主体标识、 客体标识和结果等。
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施： 应核查审计记录信息是否包括事件的日期和时间、 用户、事件类型、事件是否成功及其他与审计相关的信息。
d)   单元判定： 如果以上测评实施内容为肯定 ，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
